id,title,organization,city,state,status,created_date
7dde7eba-5e95-4662-b1aa-ec33e61b9f91,"COMMUNITY HEALTH CENTERS COASTAL DENTAL - Santa Maria, CA",COMMUNITY HEALTH CENTERS OF THE CENTRAL COAST INC,Santa Maria,CA,ACTIVE,2026-01-29
230886e7-10e4-4bba-b73d-12d747ec4e59,"Mission City Community Network - SFV- Mobile - North Hills, CA","MISSION CITY COMMUNITY NETWORK, INC",North Hills,CA,ACTIVE,2026-01-29
7544c3e8-16c7-42d5-9f5e-9348215a62e3,"UCHC Administrative Annex (NO services provided) - Roseburg, OR","UMPQUA COMMUNITY HEALTH CENTER, INC.",Roseburg,OR,ACTIVE,2026-01-29
74fda1d5-0d58-4709-9bd9-385f4456e44a,"Peach Tree Mobile Unit - Marysville, CA",PEACH TREE HEALTHCARE,Marysville,CA,ACTIVE,2026-01-29
342a31a8-12a7-446f-9b2d-aaa7f7e05283,"Blackburn Center - Portland, OR",Central City Concern,Portland,OR,ACTIVE,2026-01-29
9adfcbe6-f616-46fe-bb80-051366e0fd60,"Mobile Van two - Mount Vernon, NY","Mount Vernon Neighborhood Health Center, Inc.",Mount Vernon,NY,ACTIVE,2026-01-29
c220e9e6-cd52-4027-8180-b5a70df4ff66,"South Central Primary Care Center, Inc.- Operations Building - Ocilla, GA","SOUTH CENTRAL PRIMARY CARE CENTER, INC.",Ocilla,GA,ACTIVE,2026-01-29
754233ee-23d2-4b85-bad4-ab9941cd10de,"Women's Health Mobile Clinic - Laredo, TX","GATEWAY COMMUNITY HEALTH CENTER, INC.",Laredo,TX,ACTIVE,2026-01-29
0d5e7f91-8a0b-4f88-99cf-d7c117f165d1,"RKM at North Corbin Elementary - Walker, LA","PRIMARY CARE PROVIDERS FOR A HEALTHY FELICIANA, INC.",Walker,LA,ACTIVE,2026-01-29
1601a924-99bd-4bae-94da-688836c2baf9,"PMS - Cesar Chavez Elementary School - Santa Fe, NM",PRESBYTERIAN MEDICAL SERVICES,Santa Fe,NM,ACTIVE,2026-01-29
5226bb08-7259-432b-b226-d832c28f5139,"SIHF Healthcare - Alton Circle - Alton, IL","SOUTHERN ILLINOIS HEALTHCARE FOUNDATION, INC.",Alton,IL,ACTIVE,2026-01-29
60656229-970a-4d17-bcca-34f5ce72f287,"Admin Campus - Ste 120 - Santa Rosa, CA",SANTA ROSA COMMUNITY HEALTH CENTERS,Santa Rosa,CA,ACTIVE,2026-01-29
052f8dd7-e2c8-4f9b-95f3-ffc030480f33,"Great Lakes Bay Health Centers Thompson Middle School - Saginaw, MI",GREAT LAKES BAY HEALTH CENTERS,Saginaw,MI,ACTIVE,2026-01-29
6640faa2-585d-487c-bdcd-bc5412053480,"MBCHC North 4, Suite 302 & 304 - Miami, FL",MIAMI BEACH COMMUNITY HEALTH CENTER INC,Miami,FL,ACTIVE,2026-01-29
c97bce74-1447-4ba4-a23e-57d14ffdf346,"TCCH Aardvark Mobile Medical Unit - Vero Beach, FL","TREASURE COAST COMMUNITY HEALTH, INC.",Vero Beach,FL,ACTIVE,2026-01-29
f699d227-d8d7-4e9c-8bbf-62a6c2cc0b62,"TREASURE COAST COMMUNITY HEALTH, INC. South County - Vero Beach, FL","TREASURE COAST COMMUNITY HEALTH, INC.",Vero Beach,FL,ACTIVE,2026-01-29
5f293f2a-9178-47c4-bb10-19d1c26d7b1a,"Amador Recovery Project - Las Cruces, NM",AMADOR HEALTH CENTER INC,Las Cruces,NM,ACTIVE,2026-01-29
6d70c5e8-5ea2-4c56-b492-db5d3f3a5a14,"Family Health Matters Medical Mobile Unit. - Anaheim, CA",NORTH ORANGE COUNTY REGIONAL HEALTH FOUNDATION,Anaheim,CA,ACTIVE,2026-01-29
18d99706-c535-4cb7-83fc-12680fc79f15,"Family Health Matters Community Health Center - Anaheim, CA",NORTH ORANGE COUNTY REGIONAL HEALTH FOUNDATION,Anaheim,CA,ACTIVE,2026-01-29
acf0b123-0837-413e-be9f-7c612babd968,"CNHF - Upland Admin - Upland, CA",CENTRAL NEIGHBORHOOD HEALTH FOUNDATION,Upland,CA,ACTIVE,2026-01-29
0fa5699c-e408-4e93-ba0c-9b2941746578,"Variety Care Executive and Administration Offices - Oklahoma City, OK","VARIETY CARE, INC.",Oklahoma City,OK,ACTIVE,2026-01-29
398ca82f-24fe-4e84-90c0-313d55e1e751,"Compass Health, Inc. - Union, MO","COMPASS HEALTH, INC",Union,MO,ACTIVE,2026-01-29
731db176-8557-4f74-9244-6da79023c507,"SJCH - Roosevelt High School-Based Health Center - Los Angeles, CA",ST. JOHN'S COMMUNITY HEALTH,Los Angeles,CA,ACTIVE,2026-01-29
2979fd4c-f75a-48d6-8872-fbf1e0f0ecce,"Neighborhood Healthcare ~ Mead Valley - Perris, CA",NEIGHBORHOOD HEALTHCARE,Perris,CA,ACTIVE,2026-01-29
1e69741c-f2d9-48d6-85ea-190d4e032857,"Ferriday Health West - Ferriday, LA",Catahoula Parish Hospital District #2,Ferriday,LA,ACTIVE,2026-01-29
eda5df40-1b0f-4dc0-9301-fb23d3288563,"Pardee BlueMD 156 Cross Road Drive - Mills River, NC","BLUE RIDGE COMMUNITY HEALTH SERVICES, INC.",Mills River,NC,ACTIVE,2026-01-29
e78aaeb0-d3be-4260-ae9b-ab0fdbdde478,"New Path Community Housing - Boise, ID",COMMUNITY HEALTH CLINICS INC,Boise,ID,ACTIVE,2026-01-29
67336807-e509-4118-b366-7fe75df4becf,"Grace CHC SBH Corbin High School - Corbin, KY",GRACE COMMUNITY HEALTH CENTER,Corbin,KY,ACTIVE,2026-01-29
0f540170-26d7-40db-a686-5e896fc6f258,"CHCW 401 - Yakima, WA",COMMUNITY HEALTH OF CENTRAL WASHINGTON,Yakima,WA,ACTIVE,2026-01-29
705ece0e-1237-490f-a9ea-7e231b23d71b,"VOA Liberty Street Facility - Camden, NJ",PROJECT HOPE,Camden,NJ,ACTIVE,2026-01-29
089160e3-5b4f-4151-80b8-1cafff299ee8,"East Liberty Family Healthcare Center- Uptown/Hill District - Pittsburgh, PA","East Liberty Family Health Care Center, Inc.",Pittsburgh,PA,ACTIVE,2026-01-29
59c65f94-c5a7-4ca0-8c90-39497726e7f0,SBHC - Westside Academy (Blodgett) (XX),SYRACUSE COMMUNITY HEALTH CENTER INC,,,ACTIVE,2026-01-29
20cf4cca-cf05-46ea-8177-92aa26ec0f75,"Adelante Healthcare - MMU 1 - Goodyear, AZ",ADELANTE HEALTHCARE INC,Goodyear,AZ,ACTIVE,2026-01-29
85f411b0-933b-4912-9d37-001cf738cfd0,"Juniper Health Morgan County - West Liberty, KY","JUNIPER HEALTH, INC.",West Liberty,KY,ACTIVE,2026-01-29
edc6ba50-d318-44cf-a1b7-fce48fbea36f,"Morrisania D&TC - Bronx, NY",NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,Bronx,NY,ACTIVE,2026-01-29
29face30-e3df-4509-a92b-a28e1dc2a87a,"CASSE-Shreveport Pediatrics, OB/GYN, Dentistry, and Behav... (LA)",COUNCIL FOR THE ADVANCEMENT OF SOCIAL SERVICES AND EDUCATION,Shreveport,LA,ACTIVE,2026-01-29
487c45a7-15ec-4247-af1a-aad1c82f4d52,"Maude Saunders Elementary School - Defuniak Springs, FL",FLORIDA DEPARTMENT OF HEALTH,Defuniak Springs,FL,ACTIVE,2026-01-29
62b932e2-0ce7-48a7-aba9-06c2c7661516,"Axis Health System - Gunnison - Gunnison, CO","SOUTHWEST COLORADO MENTAL HEALTH CENTER, INC",Gunnison,CO,ACTIVE,2026-01-29
0d3b77eb-d306-4697-82e4-9ddcf15acc71,"RKM at North Corbin Jr High - Walker, LA","PRIMARY CARE PROVIDERS FOR A HEALTHY FELICIANA, INC.",Walker,LA,ACTIVE,2026-01-29
ecc60b1f-61af-4f40-8b26-309c81d51ceb,"Kenneth D. King Middle Healthy Kids Clinic - Harrodsburg, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Harrodsburg,KY,ACTIVE,2026-01-29
3566c756-67be-45b4-9953-11f7dbb6e402,"Socorro High School - Socorro, TX",PROJECT VIDA HEALTH CENTER,Socorro,TX,ACTIVE,2026-01-29
08406df5-1c3d-430f-9042-2e3ad758c647,"LACHC at Pico Aliso Mental Health Suite - Los Angeles, CA",LOS ANGELES CHRISTIAN HEALTH CENTERS,Los Angeles,CA,ACTIVE,2026-01-29
e3ef9bd8-594f-4814-b7fc-920dd058ea6b,"Chestertown Health Center - Chestertown, MD","CHOPTANK COMMUNITY HEALTH SYSTEM, INC.",Chestertown,MD,ACTIVE,2026-01-29
9113101f-8f38-48d0-8dda-26faf9dd2b42,"Precision Health Center-Huntington Park - Huntington Park, CA",PRECISION HEALTH CENTER,Huntington Park,CA,ACTIVE,2026-01-29
803c98a2-465a-458e-9763-f333f7236e7e,"NEWCC @ John Dewey Academy of Learning - Green Bay, WI","N.E.W. COMMUNITY CLINIC, LTD.",Green Bay,WI,ACTIVE,2026-01-29
6aa1b4c5-3b49-4fc8-9d09-8df22e34e6b9,"Rockfield Elementary Healthy Kids Clinic - Bowling Green, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Bowling Green,KY,ACTIVE,2026-01-29
a920c8f8-03f2-4a33-98c0-61fa71efbf4d,"EMAA Head Start Clinic - Mineral Point, MO",GREAT MINES HEALTH CENTER,Mineral Point,MO,ACTIVE,2026-01-29
e35a6ed7-95d4-4539-9ea3-f30e0510447e,"LCHC St Paul Lutheran Sheboygan - Sheboygan, WI","LAKESHORE COMMUNITY HEALTH CARE, INC.",Sheboygan,WI,ACTIVE,2026-01-29
d73c840d-a34f-4122-afae-356d33e81401,"Tug River Health Association - Northfork, WV",TUG RIVER HEALTH ASSOCIATION INC,Northfork,WV,ACTIVE,2026-01-29
3df3ef4a-d266-4429-b173-4bee369a12d9,"SJCH Leavey Community Clinic - Lynwood, CA",ST. JOHN'S COMMUNITY HEALTH,Lynwood,CA,ACTIVE,2026-01-29
abd6af33-06c9-471c-8a50-f02cdcd6ed27,"Matchbook Learning at No 63 - Indianapolis, IN",SHALOM HEALTH CARE CENTER INC,Indianapolis,IN,ACTIVE,2026-01-29
d3059e47-37a3-4467-af10-fa5bfa42e1d1,"Sikeston Alternative Education Center Clinic - Sikeston, MO",SOUTHEAST MISSOURI HEALTH NETWORK,Sikeston,MO,ACTIVE,2026-01-29
98b6e1d4-b8ce-4ed9-93dc-874ae7e79918,"Delphi Community High School - Delphi, IN",PURDUE UNIVERSITY,Delphi,IN,ACTIVE,2026-01-29
6868578e-f09c-453d-9c4e-1ff7f2c4d95c,"Solutions Building - Holyoke, MA","HOLYOKE HEALTH CENTER, INC",Holyoke,MA,ACTIVE,2026-01-29
862c024a-a7e9-4694-9681-f00c82a4f71f,"Primary Health Care - University Dental Clinic - Des Moines, IA",PRIMARY HEALTH CARE INC,Des Moines,IA,ACTIVE,2026-01-29
2769c2a0-73d9-4847-8ca6-cfccd718dbcf,"Monticello Healthy Kids Clinic - Monticello, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Monticello,KY,ACTIVE,2026-01-29
db398aa3-1e6f-422a-b2d9-1cbadf3e91fb,Waianae Coast Comprehensive Health Center - Accounting an... (HI),"WAIANAE DISTRICT COMPREHENSIVE HEALTH AND HOSPITAL BOARD, INCORPORATED",Waianae,HI,ACTIVE,2026-01-29
6645b9b1-ff1c-4ae6-9695-d4f1b851ab43,"San Ysidro Health Gastroenterology - Chula Vista, CA","CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC.",Chula Vista,CA,ACTIVE,2026-01-29
6cea17e2-7dce-449c-a3c5-be36166551ff,"CHPY-COLE STREET CLINIC - San Francisco, CA",SAN FRANCISCO COMMUNITY CLINIC CONSORTIUM,San Francisco,CA,ACTIVE,2026-01-29
e53d8df1-cca2-4ada-b417-17fe69c9b512,"Jordan Valley Community Health Center - Grand - Springfield, MO",ADVOCATES FOR A HEALTHY COMMUNITY INC,Springfield,MO,ACTIVE,2026-01-29
799d22ee-e644-40ef-95bf-c2eec13d9a6a,"Venice Family Clinic - Irma Colen Administration Suite - Los Angeles, CA",VENICE FAMILY CLINIC,Los Angeles,CA,ACTIVE,2026-01-29
22ac00b7-336a-45f4-903b-d0e86449dc01,"Gillespie Community Unit School District #7 - Gillespie, IL","Macoupin, County of",Gillespie,IL,ACTIVE,2026-01-29
b0c7e084-5339-49c3-93c3-de8f6d7362b6,"West Marion Elementary School - Marion, NC","Western North Carolina Community Health Services, Inc",Marion,NC,ACTIVE,2026-01-29
bbd64f1e-56ca-4997-b09c-d7dd8a215ac0,"Whittier mobile health van#1 - Roxbury Crossing, MA",WHITTIER STREET HEALTH CENTER,Roxbury Crossing,MA,ACTIVE,2026-01-29
bdd8411e-0cda-4b81-8722-813fa67e229b,"Whittier Engagement Center - Roxbury Crossing, MA",WHITTIER STREET HEALTH CENTER,Roxbury Crossing,MA,ACTIVE,2026-01-29
163f6fe7-ead0-4e22-b6d0-e910ce3902ae,"Jennings Creek Elementary Healthy Kids Clinic - Bowling Green, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Bowling Green,KY,ACTIVE,2026-01-29
402f77f5-222a-4c94-bcfa-ffa6e81f8a09,"School Clinic - Analy - Sebastopol, CA","WEST COUNTY HEALTH CENTERS, INC",Sebastopol,CA,ACTIVE,2026-01-29
8d8de224-092c-4385-9238-ccb1c8ac1661,"San Ysidro Health Maternal & Child Health Center - San Ysidro, CA","CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC.",San Ysidro,CA,ACTIVE,2026-01-29
4c7ab136-f2d3-43b0-a4f8-71d8475171cb,"Dunlap Elementary - Pennfield Schools - Battle Creek, MI","GRACE HEALTH, INC",Battle Creek,MI,ACTIVE,2026-01-29
b89025af-28a7-41a7-b2c4-ce1a557af3ac,"Clinica Family Health & Wellness -- Dixon Clinic - Lafayette, CO",CLINICA CAMPESINA/FAMILY HEALTH SERVICES,Lafayette,CO,ACTIVE,2026-01-29
fec6c260-57c0-450e-bdbd-af8aae99d486,"Nancy Lopez Elementary School Based Dental - Roswell, NM","LA CASA DE BUENA SALUD, INC.",Roswell,NM,ACTIVE,2026-01-29
a5bfe202-8f43-4452-acf8-3e309ef92767,"Valley-Wide Support Services- Lamar - Lamar, CO",VALLEY-WIDE HEALTH SYSTEMS,Lamar,CO,ACTIVE,2026-01-29
b3800165-7a93-4889-803d-0c68cb48a668,"Crossroads Family Care - Henderson, TX",MT. ENTERPRISE COMMUNITY HEALTH CLINIC,Henderson,TX,ACTIVE,2026-01-29
6d1a8fae-17ee-4235-8c49-67087d6f6156,"Promaster Van - Santa Rosa, CA",SANTA ROSA COMMUNITY HEALTH CENTERS,Santa Rosa,CA,ACTIVE,2026-01-29
f6703086-b9e6-45b4-8371-e8ad9277be2a,"Family Healthcare Hurricane Utah School Based Clinic - Hurricane, UT","Southwest Utah Community Health Center, Inc.",Hurricane,UT,ACTIVE,2026-01-29
2e77326d-5967-4565-a02e-455b788f78c4,"Comprehensive Life Resources Clinic - Tacoma, WA",COMMUNITY HEALTH CARE,Tacoma,WA,ACTIVE,2026-01-29
86beb22d-e62e-45aa-a36e-e8ad138257cb,"Camden Family Health - Cherry River - Richwood, WV","CAMDEN-ON-GAULEY MEDICAL CENTER, INC.",Richwood,WV,ACTIVE,2026-01-29
13bed5e8-28f1-4f26-a736-7fbb368ac06e,"HMS Bridges to Care - Silver City, NM",Hidalgo Medical Services,Silver City,NM,ACTIVE,2026-01-29
68b04026-9b98-4f3c-9d5a-9bfbf4f44a90,"MAHEC at East McDowell Middle - Marion, NC","Mountain Area Health Education Center, INC.",Marion,NC,ACTIVE,2026-01-29
d97f12c8-43cb-4ea4-ac1b-721b16e24e81,"Adair County Primary Healthy Kids Clinic - Columbia, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Columbia,KY,ACTIVE,2026-01-29
054a20b0-c5b5-4636-957d-4cbf43194f13,"San Juan Family Dental - Monticello, UT",UTAH NAVAJO HEALTH SYSTEM INC,Monticello,UT,ACTIVE,2026-01-29
a27c29d4-2551-42da-a999-4a0faa64be96,"Genesis PrimeCare Marshall Family #2 - Marshall, TX",EAST TEXAS BORDER HEALTH CLINIC,Marshall,TX,ACTIVE,2026-01-29
e0ff84f4-cbdc-457f-853c-3b23799a9bc0,Beverly Center Elementary School-Based Behavioral Health ... (OH),HOPEWELL HEALTH CENTERS INC.,Beverly,OH,ACTIVE,2026-01-29
9dc1560f-87b0-4408-8f28-8a2fde1ec364,"CHN MDC Padron - Miami, FL",CITRUS HEALTH NETWORK INC,Miami,FL,ACTIVE,2026-01-29
b4a9fe97-f27d-4a42-b9ee-2f03be07729a,"Center Elementary School SBHC - Willington, CT","COMMUNITY HEALTH CENTER, INCORPORATED",Willington,CT,ACTIVE,2026-01-29
fce4b2d8-0462-42ef-8bbb-91faebc570bc,"Edison Elementary School - Detroit, MI","FAMILY MEDICAL CENTER OF MICHIGAN, INC.",Detroit,MI,ACTIVE,2026-01-29
ce3b411e-0b0f-4db8-ad60-c744fa57a908,"Columbia Basin Pediatric Dentistry - Kennewick, WA",YAKIMA VALLEY FARM WORKERS CLINIC,Kennewick,WA,ACTIVE,2026-01-29
8bb86af9-3802-468b-a951-034f775cdd51,"Meridian Health Services Corp - Ossian, IN",MERIDIAN HEALTH SERVICES CORP.,Ossian,IN,ACTIVE,2026-01-29
ca2e189b-f4bc-4ee2-8654-23933c86c41e,"PMS - Grants Family Counseling - Grants, NM",PRESBYTERIAN MEDICAL SERVICES,Grants,NM,ACTIVE,2026-01-29
9cd1c392-8352-4db0-afb9-436e3227a1a7,"Hamilton Health Center Family Practice at Steelton - Steelton, PA",HAMILTON HEALTH CENTER INC,Steelton,PA,ACTIVE,2026-01-29
2c94e77b-3744-4384-b69a-520d207227bb,"Lake County Dental - Leadville, CO","SUMMIT COMMUNITY CARE CLINIC, INC.",Leadville,CO,ACTIVE,2026-01-29
7347b7bf-e120-44bc-a62d-fa1c7cd4b5e3,"Stafford Clinic Site - Stafford, KS",HEART OF KANSAS FAMILY HEALTH CARE INC,Stafford,KS,ACTIVE,2026-01-29
ff7a11a6-0b9b-4707-8e94-6494382b7956,"AltaMed Medical and Dental Group - Anaheim - Anaheim, CA",ALTAMED HEALTH SERVICES CORPORATION,Anaheim,CA,ACTIVE,2026-01-29
f8d923f9-d13a-41be-9cde-e94faf630c9b,"La Fe Mobile unit - El Paso, TX",CENTRO DE SALUD FAMILIAR LA FE INC,El Paso,TX,ACTIVE,2026-01-29
d1426d6a-8ccd-4e33-82a4-c11c99a7b275,"La Fe Administration - El Paso, TX",CENTRO DE SALUD FAMILIAR LA FE INC,El Paso,TX,ACTIVE,2026-01-29
5723cf62-3bf0-4237-a1e3-87a7aa0fffa4,"HELP CROTONA - Bronx, NY",MONTEFIORE MEDICAL CENTER,Bronx,NY,ACTIVE,2026-01-29
6c04c4ba-0771-41c9-881a-5d9461a4fae6,"West Cecil Health Center - Conowingo, MD",WEST CECIL HEALTH CENTER INC,Conowingo,MD,ACTIVE,2026-01-29
573892ea-9750-4332-9654-5fd7a2a52d0e,"Open Door Health Services Blackford County - Hartford City, IN","OPEN DOOR HEALTH SERVICES, INC.",Hartford City,IN,ACTIVE,2026-01-29
f63ccb39-eb29-4c10-adb3-bc273498dac6,"VANDERBILT AREA SCHOOL - Vanderbilt, MI",THUNDER BAY COMMUNITY HEALTH SERVICE INC,Vanderbilt,MI,ACTIVE,2026-01-29
2b66e3d8-88cd-4c3a-ba8c-cfbcf075cf60,"Desert Senita Community Health Center Arizona City - Arizona City, AZ",DESERT SENITA COMMUNITY HEALTH CENTER,Arizona City,AZ,ACTIVE,2026-01-29
1372646d-4dec-4f70-a080-6f27ccbb31ce,"Variety Care Anadarko - Anadarko, OK","VARIETY CARE, INC.",Anadarko,OK,ACTIVE,2026-01-29
abcf2c29-5d3b-47a6-9f81-79602ea5018d,"Eastpoint Medical Center - Eastpoint, FL","NORTH FLORIDA MEDICAL CENTERS, INC.",Eastpoint,FL,ACTIVE,2026-01-29
ef85e414-090b-47bc-98be-c0dc8102c9d5,"Blue Ridge Health-Pisgah Forest Elementary School - Brevard, NC","BLUE RIDGE COMMUNITY HEALTH SERVICES, INC.",Brevard,NC,ACTIVE,2026-01-29
01df92c0-449e-440f-a7bd-0a94779531cd,"Blue Ridge Health - Swain County High School - Bryson City, NC","BLUE RIDGE COMMUNITY HEALTH SERVICES, INC.",Bryson City,NC,ACTIVE,2026-01-29
d8d3c4e4-e600-434c-a152-63a0e74dfda5,"Mobile Medical Unit - Madisonville, TN",CHOTA COMMUNITY HEALTH SERVICES,Madisonville,TN,ACTIVE,2026-01-29
bd3f5532-b629-4cdc-aae1-7ddd78289a62,"Liberal High School School-Based Behavioral Health Program - Liberal, KS","UNITED METHODIST WESTERN KANSAS MEXICAN-AMERICAN MINISTRIES, INC",Liberal,KS,ACTIVE,2026-01-29
12dbefdc-6e29-458e-8a1b-5b9adaeb607e,"LCHC Apache - Apache, OK",COMANCHE COUNTY HOSPITAL AUTHORITY (TRUS,Apache,OK,ACTIVE,2026-01-29
9bfe596d-020b-4c48-8152-aa63ce3d65b5,"BMS at Yard 56 - Baltimore, MD","BALTIMORE MEDICAL SYSTEM, INC.",Baltimore,MD,ACTIVE,2026-01-29
6ff67796-afdf-4d11-af55-3d8c260c20f7,"Baltimore Medical System, Inc. - Baltimore, MD","BALTIMORE MEDICAL SYSTEM, INC.",Baltimore,MD,ACTIVE,2026-01-29
7394d832-9ea9-4f10-8ce8-75c96d9b4806,"LACHC Mobile Medical Van #1 - Los Angeles, CA",LOS ANGELES CHRISTIAN HEALTH CENTERS,Los Angeles,CA,ACTIVE,2026-01-29
62680b8e-1566-465a-837f-02b78ec590bb,"Emlenton Health Center - Emlenton, PA",PRIMARY HEALTH NETWORK,Emlenton,PA,ACTIVE,2026-01-29
f3549a96-0d42-4b5c-90c5-b30cdb72f3e8,"Family Medical Center - Noble Elementary-Middle School - Detroit, MI","FAMILY MEDICAL CENTER OF MICHIGAN, INC.",Detroit,MI,ACTIVE,2026-01-29
8fe3dbf7-6de9-4994-9dbc-01f880cdd664,"Meridian Health Services Corp - Richmond, IN",MERIDIAN HEALTH SERVICES CORP.,Richmond,IN,ACTIVE,2026-01-29
d206095f-b5a5-41a6-b1f6-0d0d47b9389b,"Osseo - Fairchild Elementary School - Osseo, WI","LAKES COMMUNITY HEALTH CENTER, INC THE",Osseo,WI,ACTIVE,2026-01-29
c227f48a-640c-4eee-a0ed-5a5ea7661970,"Star City Dental - Star City, AR",MAINLINE HEALTH SYSTEMS INC,Star City,AR,ACTIVE,2026-01-29
7cdee2ef-39ed-43d5-ae18-f528ed1280fa,"PanCare - Bonifay - Bonifay, FL","PANCARE OF FLORIDA, INC.",Bonifay,FL,ACTIVE,2026-01-29
2c53677d-2c46-4ae4-b8b4-05975393c352,"Medical Mobile Unit #2 - Houston, TX",HARRIS CTYHOSP DIST,Houston,TX,ACTIVE,2026-01-29
20563b0d-a6f8-4566-8755-12d24cc0d9a2,"Medical Mobile Unit #4 (Specialty) - Houston, TX",HARRIS CTYHOSP DIST,Houston,TX,ACTIVE,2026-01-29
a4dde2eb-f6a0-45f6-9a2f-40b70848dca2,"MCHC - WIC Site - Nogales, AZ","MARIPOSA COMMUNITY HEALTH CENTER, INC.",Nogales,AZ,ACTIVE,2026-01-29
1b12fd26-e820-4145-aa07-c581d1439c32,"MHC Healthcare Ronald McDonald Mobile - Marana, AZ","MARANA HEALTH CENTER, INC",Marana,AZ,ACTIVE,2026-01-29
63059596-f004-4f47-82af-bab487f0bf8f,"Marana Health Center - Marana, AZ","MARANA HEALTH CENTER, INC",Marana,AZ,ACTIVE,2026-01-29
8645ec1f-247d-4a89-9890-19ee8972e387,"Ka'u Family Health and Dental Center - Naalehu, HI",WEST HAWAII COMMUNITY HEALTH CENTER INC,Naalehu,HI,ACTIVE,2026-01-29
8bfdab11-0564-4a01-afce-e156cb5e39c3,"Mobile Medical Van - Fort Lauderdale, FL",NORTH BROWARD HOSPITAL DISTRICT,Fort Lauderdale,FL,ACTIVE,2026-01-29
584e9eb4-ddbd-4067-a090-a55c25dcf261,"Hope Recuperative Care - Las Vegas, NV",HOPE CHRISTIAN HEALTH CENTER,Las Vegas,NV,ACTIVE,2026-01-29
50a75d66-ce25-4b20-9db7-302e08af3e88,"East Bay Recovery Center - Warren, RI",EAST BAY COMMUNITY ACTION PROGRAM,Warren,RI,ACTIVE,2026-01-29
27c1f16f-6fa9-476b-944b-75cf525a0c62,"HAWKINS VILLAGE MEDICAL CLINIC - San Francisco, CA",SAN FRANCISCO COMMUNITY CLINIC CONSORTIUM,San Francisco,CA,ACTIVE,2026-01-29
99cbdd8a-d9c7-4782-9607-def4eb24750b,"CHCL Medical Plaza - Lubbock, TX",COMMUNITY HEALTH CENTER OF LUBBOCK,Lubbock,TX,ACTIVE,2026-01-29
13c8ab65-0836-424f-ad94-0a7e81c1974f,"NorthLakes - Hurley - Hurley, WI","LAKES COMMUNITY HEALTH CENTER, INC THE",Hurley,WI,ACTIVE,2026-01-29
3ffb91c3-85be-464b-ba91-d57f767afd0e,"Schuyler High School - Schuyler, NE",EAST CENTRAL DISTRICT HEALTH DEPARTMENT,Schuyler,NE,ACTIVE,2026-01-29
30d023d2-fed7-4210-b759-eb086e192c18,"CHS Sevierville Primary School Clinic - Sevierville, TN",CHEROKEE HEALTH SYSTEMS,Sevierville,TN,ACTIVE,2026-01-29
f59c0ce5-a4dc-458c-915b-31577e1f229a,"SAC Health System Indio Clinic - Indio, CA",SAC HEALTH SYSTEM,Indio,CA,ACTIVE,2026-01-29
6c5028e1-1570-4399-bcdf-0904c52eaaf8,"CHS at Constellation Schools: Westside School of the Arts - Cleveland, OH",CIRCLE HEALTH SERVICES,Cleveland,OH,ACTIVE,2026-01-29
ff38d00e-8ae9-4289-825e-daf1e1be87a2,"Mountain Laurel Medical Center Grantsville - Grantsville, MD",WESTERN MARYLAND HEALTH CARE CORPORATION,Grantsville,MD,ACTIVE,2026-01-29
35f7c6b6-9d58-4dc5-93ab-0fee02e02cb6,"Creswell Primary Care - Creswell, NC","ROANOKE CHOWAN COMMUNITY HEALTH CENTERS, INC.",Creswell,NC,ACTIVE,2026-01-29
5ca1ae2f-ab5c-44eb-82ac-cc0183e49159,"Lake Superior Community Health Center White Pine Clinic - Carlton, MN",LAKE SUPERIOR COMMUNITY HEALTH CENTER,Carlton,MN,ACTIVE,2026-01-29
488e8c22-1b29-4422-bbd7-b389b5589ca6,"San Ysidro Health Julian Family Dental - Julian, CA","CENTRO DE SALUD DE LA COMUNIDAD DE SAN YSIDRO, INC.",Julian,CA,ACTIVE,2026-01-29
02372254-26cc-4d3c-8dfb-63ac45b10588,"E.A. Hawse Health Center, Inc. Moorefield - Moorefield, WV","E. A. HAWSE HEALTH CENTER, INC.",Moorefield,WV,ACTIVE,2026-01-29
56772af8-88f1-4942-8fb1-83225620cc40,Feeding America - Yuma Community Food Bank,Yuma Community Food Bank,,,ACTIVE,2026-01-29
29cdbf68-fe05-4aa0-bb43-30f0a1578e19,Feeding America - Worcester County Food Bank,Worcester County Food Bank,,,ACTIVE,2026-01-29
5590fdc3-c9ad-44ff-b483-765777dec334,Feeding America - Wichita Falls Area Food Bank,Wichita Falls Area Food Bank,,,ACTIVE,2026-01-29
97389302-0fc9-410f-9590-c946ec4c4f45,Feeding America - Westmoreland County Food Bank,Westmoreland County Food Bank,,,ACTIVE,2026-01-29
f08a82d4-e7c4-4a62-bf72-f05ebe7c40ec,Feeding America - West Texas Food Bank,West Texas Food Bank,,,ACTIVE,2026-01-29
